Date,Close,Volume,log_return,rsi_14,macd_norm,macd_signal,dist_sma_10,dist_sma_20,dist_sma_50,dist_sma_200,bb_position,volatility_5,volatility_10,volatility_20,vol_of_vol,return_streak,day_of_week,month,return_lag_1,return_lag_2,return_lag_3,return_lag_5,target
2019-04-04,2879.389892578125,3038740000,0.0020824652429942735,0.6332478561147461,0.009467171847025332,0.008431968976089643,0.015301122191910729,0.01989659404490804,0.03807144146969881,0.043947953461635124,0.9148440560635279,0.004620625446428284,0.008382539756202493,0.007144363326433094,0.0009562143948609099,1.0,0.75,0.2727272727272727,0.002146072420089187,1.7455554858152623e-05,0.011502195518044496,0.0035830547152617266,1.0
2019-04-05,2892.739990234375,3155970000,0.004625717623099122,0.6381451380938147,0.010101323026011057,0.008765839786073926,0.016709205946317703,0.0219164843568935,0.04100480905537187,0.048540760584110575,0.9896592926084116,0.004461534103174568,0.004589762461070699,0.0070822721441291476,0.000917587853919874,1.0,1.0,0.2727272727272727,0.0020824652429942735,0.002146072420089187,1.7455554858152623e-05,0.006711706043324668,1.0
2019-04-08,2895.77001953125,3056460000,0.0010469117505236662,0.6442266870656352,0.010589747150457633,0.009130621258950668,0.014301545461466772,0.020958654397800106,0.0403654431816163,0.04939476768831173,0.9533572483750954,0.001714647626787859,0.004440117306117606,0.006508242089631983,0.0009112476987380001,1.0,0.0,0.2727272727272727,0.004625717623099122,0.0020824652429942735,0.002146072420089187,0.011502195518044496,0.0
2019-04-09,2878.199951171875,3032480000,-0.0060859764356695385,0.6181844815806047,0.010439339806461306,0.009392364968452797,0.006042120294613324,0.013215766649339312,0.03231471599318457,0.04278488764869444,0.7908263467123987,0.004048566084852052,0.0051244331503503245,0.0067466915758821145,0.0009041298928620754,-0.2,0.25,0.2727272727272727,0.0010469117505236662,0.004625717623099122,0.0020824652429942735,1.7455554858152623e-05,1.0
2019-04-10,2888.2099609375,3092230000,0.003471837754499924,0.580240179805712,0.010393175220380926,0.009592527018838424,0.00662624609916739,0.015358282464104634,0.034063830203786845,0.04615888032319222,0.8295753257811987,0.004202285991379157,0.0045463666332095825,0.006644721638953012,0.0008754870087989697,0.2,0.5,0.2727272727272727,-0.0060859764356695385,0.0010469117505236662,0.004625717623099122,0.002146072420089187,1.0
2019-04-11,2888.320068359375,2970650000,3.8122340342693696e-05,0.7851341322522871,0.010269562111373656,0.009727934037345471,0.004114084546909412,0.013973979648721104,0.03257073636352846,0.04587438689743334,0.7981518991921056,0.004173419017094565,0.0046255821403389415,0.006631827103409431,0.0008433214927338742,0.4,0.75,0.2727272727272727,0.003471837754499924,-0.0060859764356695385,0.0010469117505236662,0.0020824652429942735,1.0
2019-04-12,2907.409912109375,3726050000,0.0065875783895457275,0.8200388631107112,0.010513743403022325,0.009885095910480842,0.00819164158890258,0.019156329046922136,0.03788659691746267,0.0524356385916975,0.887681870590864,0.004702892771959563,0.004613340502919151,0.006687199193939142,0.0008064277073698386,0.6,1.0,0.2727272727272727,3.8122340342693696e-05,0.003471837754499924,-0.0060859764356695385,0.004625717623099122,0.0
2019-04-15,2905.580078125,3114530000,-0.0006295672443571088,0.7863916532905297,0.010594529727609192,0.010026982673906512,0.0062175994080344845,0.01721982527939381,0.03576142435898505,0.05138136224431782,0.8341577613109167,0.004759180235717059,0.0034420924237575498,0.00668172392675751,0.0007246270672281418,-0.2,0.0,0.2727272727272727,0.0065875783895457275,3.8122340342693696e-05,0.003471837754499924,0.0010469117505236662,1.0
2019-04-16,2907.06005859375,3403120000,0.0005092283251399622,0.8619123253963012,0.010567151015448273,0.010135016342214864,0.005343765574042946,0.016412636803538903,0.03494469086726941,0.051553986256543186,0.8087440721839726,0.003008241426251176,0.0034247246561750835,0.006676215490449926,0.0006251306384090564,0.2,0.25,0.2727272727272727,-0.0006295672443571088,0.0065875783895457275,3.8122340342693696e-05,-0.0060859764356695385,0.0
2019-04-17,2900.449951171875,3648100000,-0.0022764008207388597,0.8101875194868825,0.010271471585051106,0.010162307390782114,0.002120352192548932,0.012752052142774589,0.031396223957510995,0.04881756071680084,0.7399923212580137,0.0033785532865163166,0.0035959621325832455,0.006655368497885069,0.0005089268335066505,-0.2,0.5,0.2727272727272727,0.0005092283251399622,-0.0006295672443571088,0.0065875783895457275,0.003471837754499924,1.0
2019-04-18,2905.030029296875,3507100000,0.0015778468242496745,0.7879333167454591,0.010014046443044631,0.010132655201234618,0.002814419576065283,0.013463944747414436,0.03175237376298723,0.050135169236379576,0.7470439169348996,0.0033566319547628128,0.0035816137672678968,0.006273836157543737,0.00044555641588257854,0.2,0.75,0.2727272727272727,-0.0022764008207388597,0.0005092283251399622,-0.0006295672443571088,3.8122340342693696e-05,1.0
2019-04-22,2907.969970703125,3010130000,0.0010115058169329091,0.7197198698268128,0.009781758954677781,0.010062475951923252,0.0033018115867806063,0.012595058797919525,0.031317327218431106,0.05082803352600395,0.7453406735580282,0.0015283155573614308,0.0033363229209811265,0.0041449993223724975,0.0007845706278445708,0.4,0.0,0.2727272727272727,0.0015778468242496745,-0.0022764008207388597,0.0005092283251399622,0.0065875783895457275,1.0
2019-04-23,2933.679931640625,3674480000,0.008802351174995391,0.7804320585640916,0.010112104495328919,0.010072401660604385,0.010850057947615836,0.019146499718818544,0.03877171011455291,0.05974128139745636,0.8932004624716162,0.004120349632678318,0.004247943772669343,0.004366934720555448,0.0009617988700862659,0.6,0.25,0.2727272727272727,0.0010115058169329091,0.0015778468242496745,-0.0022764008207388597,-0.0006295672443571088,0.0
2019-04-24,2927.25,3468480000,-0.0021941686030362366,0.726775484353859,0.010170297119805771,0.010091980752444663,0.006932692946270441,0.014994779767759314,0.03490130868887498,0.05709890656061178,0.8214140032929442,0.004511376927449526,0.0036292347903988742,0.00432685118470992,0.0010905780341551427,-0.2,0.5,0.2727272727272727,0.008802351174995391,0.0010115058169329091,0.0015778468242496745,0.0005092283251399622,0.0
2019-04-25,2926.169921875,3440010000,-0.0003690417402728576,0.7054999174186574,0.010056863150715694,0.01008495723209887,0.005248538842562452,0.012499788597783055,0.03319394475464772,0.05643799662288755,0.8077580805483471,0.004193931302815458,0.003622925432980365,0.0040847973486062275,0.0012052941605726543,-0.4,0.75,0.2727272727272727,-0.0021941686030362366,0.008802351174995391,0.0010115058169329091,-0.0022764008207388597,1.0
2019-04-26,2939.8798828125,3264390000,0.004674350323304823,0.7064280994951687,0.010176516666450704,0.010103269118969237,0.008172673904948727,0.015058320080413993,0.036666891888022475,0.061107983255157594,0.9249998763709815,0.00438359265554935,0.0037375194941778006,0.004112732220892066,0.0012844398009794243,0.2,1.0,0.2727272727272727,-0.0003690417402728576,-0.0021941686030362366,0.008802351174995391,0.0015778468242496745,1.0
2019-04-29,2943.030029296875,3150390000,0.0010709485042338864,0.7067366123206593,0.010265513129580732,0.010135717921091537,0.008021634417890373,0.01424391801711944,0.036335696716524646,0.06192108866907865,0.9443472250775268,0.004379014635940798,0.003332513037862204,0.003975465343016037,0.0013484813532598013,0.4,0.0,0.2727272727272727,0.004674350323304823,-0.0003690417402728576,-0.0021941686030362366,0.0010115058169329091,1.0
2019-04-30,2945.830078125,3939760000,0.0009509646987914453,0.8397473477647637,0.010292891640025212,0.010167152664878273,0.0075916086941915165,0.013835068647382974,0.03607956023388698,0.06264856133908517,0.923061750647856,0.002521654092253965,0.0032720994795985936,0.003268688440254208,0.0014270754524829577,0.6,0.25,0.2727272727272727,0.0010709485042338864,0.004674350323304823,-0.0003690417402728576,0.008802351174995391,0.0
2019-05-01,2923.72998046875,3669330000,-0.00753044585029134,0.6591111908240667,0.00967883796379597,0.010069489724661812,-0.0005373794166833498,0.005251929324186496,0.027266394122211168,0.05444357471207974,0.6715393024059093,0.00448483757739705,0.0043264776479233265,0.0038201969604092774,0.0014245360884647376,-0.2,0.5,0.36363636363636365,0.0009509646987914453,0.0010709485042338864,0.004674350323304823,-0.0021941686030362366,0.0
2019-05-02,2917.52001953125,3802290000,-0.0021262446486827887,0.6240229291490125,0.008875902673995196,0.00983077231452849,-0.003241863928127418,0.002356520816179887,0.024128635476891685,0.05197804002107014,0.5826826780936658,0.004565537234000997,0.004315741529669224,0.003870415898425848,0.0014084728740477272,-0.4,0.75,0.36363636363636365,-0.00753044585029134,0.0009509646987914453,0.0010709485042338864,-0.0003690417402728576,1.0
2019-05-03,2945.639892578125,3357180000,0.00959212747891747,0.650808601454635,0.008813450767467165,0.009627308005116225,0.004970854336686121,0.01086708798092137,0.03276137027175448,0.06185677022277423,0.8811146259334037,0.0062153531917208795,0.005178174256986126,0.004340940664365615,0.0013737298482017373,0.2,1.0,0.36363636363636365,-0.0021262446486827887,-0.00753044585029134,0.0009509646987914453,0.004674350323304823,0.0
2019-05-06,2932.469970703125,3203260000,-0.004481013189072523,0.5973635870208993,0.008411415605027285,0.009384129525098437,-0.00035793177155310485,0.005661938241437173,0.02713700686147088,0.05688662719086993,0.7010166360902619,0.006550515385428918,0.005503642909932845,0.004432433144994441,0.0013242506008749786,-0.2,0.0,0.36363636363636365,0.00959212747891747,-0.0021262446486827887,-0.00753044585029134,0.0010709485042338864,0.0
2019-05-07,2884.050048828125,3793060000,-0.016649488088905522,0.4378208773649759,0.006764080178286856,0.008860119655736121,-0.015197564486842762,-0.010744397847387998,0.009555349246518383,0.039286680546401616,0.13222425923389183,0.009495738824411043,0.0070731301749261035,0.005884294965112051,0.0012992318857116363,-0.4,0.25,0.36363636363636365,-0.004481013189072523,0.00959212747891747,-0.0021262446486827887,0.0009509646987914453,0.0
2019-05-08,2879.419921875,3543110000,-0.0016067153894199682,0.44255661380177735,0.00516593366739957,0.00812128245806881,-0.015170137336043788,-0.012353238421545313,0.007331472142143632,0.037473144562947334,0.0749368876354141,0.009350849769011434,0.007071066313202274,0.005731856552716385,0.0012539047950276816,-0.6,0.5,0.36363636363636365,-0.016649488088905522,-0.004481013189072523,0.00959212747891747,-0.00753044585029134,0.0
2019-05-09,2870.719970703125,3659050000,-0.0030259986619282898,0.40834515970823637,0.003616333044989148,0.007220292575452879,-0.016280082585339077,-0.015041895802030648,0.0037377196418838803,0.03421973828698177,0.016617714645971053,0.009337173397052695,0.007067609254820697,0.005710086600090593,0.0012111930583652206,-0.8,0.75,0.36363636363636365,-0.0016067153894199682,-0.016649488088905522,-0.004481013189072523,-0.0021262446486827887,1.0
2019-05-10,2881.39990234375,3566780000,0.003713394069918638,0.4318401304689291,0.0026357508564450044,0.0063033842316513045,-0.010637715085678,-0.011260178496890557,0.006789636508664722,0.037953292002481355,0.14552811364170967,0.007509552368017357,0.006974002488047916,0.005780373025451998,0.0011681166753134246,0.2,1.0,0.36363636363636365,-0.0030259986619282898,-0.0016067153894199682,-0.016649488088905522,0.00959212747891747,0.0
2019-05-13,2811.8701171875,3900270000,-0.024426469138497504,0.2448792590176072,-7.889542958679539e-05,0.005026928299403685,-0.030143803116047745,-0.03353478843069452,-0.01756091922502669,0.012969298055830651,-0.24903526887741678,0.011690430749017926,0.009807949181137924,0.0077206645740196325,0.0012637059871000225,-0.2,0.0,0.36363636363636365,0.003713394069918638,-0.0030259986619282898,-0.0016067153894199682,-0.004481013189072523,1.0
2019-05-14,2834.409912109375,3354860000,0.007983987523216093,0.31784603328342065,-0.0016036158096820693,0.003700819477586534,-0.0185979135977976,-0.024594646882129326,-0.009973534207447355,0.02109477670711283,0.012375273266734672,0.012506373556823203,0.01047633911753673,0.008016374468661085,0.0013817468677264314,0.2,0.25,0.36363636363636365,-0.024426469138497504,0.003713394069918638,-0.0030259986619282898,-0.016649488088905522,1.0
2019-05-15,2850.9599609375,3140900000,0.005821994327723055,0.36088180146461124,-0.002301190248703196,0.0025004175323285883,-0.010374039791083403,-0.017951321298620107,-0.004619113823268395,0.02699746881985631,0.16281563921509976,0.013205157797805662,0.010801790068677711,0.00816405227379396,0.0015024710303962693,0.4,0.5,0.36363636363636365,0.007983987523216093,-0.024426469138497504,0.003713394069918638,-0.0016067153894199682,1.0
2019-05-16,2876.320068359375,3338470000,0.008855957116499086,0.38728919298263853,-0.002100511797000874,0.0015802316664626959,-0.00014110075357609935,-0.008803783178013369,0.0035002371384793888,0.035995346477759795,0.3366506147128698,0.014015613857100605,0.01138866015186207,0.008445259752857733,0.0016387163807850876,0.6,0.75,0.36363636363636365,0.005821994327723055,0.007983987523216093,-0.024426469138497504,-0.0030259986619282898,0.0
2019-05-17,2859.530029296875,3316040000,-0.005854437174043804,0.35876165368325774,-0.002414997149576994,0.0007811859032547579,-0.0029932415425221355,-0.013816579895875113,-0.0031268458750194094,0.029867699382967038,0.25093891220592407,0.014101283165813558,0.010758888879182693,0.008516051958536984,0.0017779353442558192,-0.2,1.0,0.36363636363636365,0.008855957116499086,0.005821994327723055,0.007983987523216093,0.003713394069918638,0.0
2019-05-20,2840.22998046875,3293750000,-0.006772257975405369,0.330823085828718,-0.0031841072231582695,-1.187272202784757e-05,-0.006527360014619961,-0.019327185469514622,-0.01052541608667333,0.022867240318036754,0.16894725626640233,0.007682192723844372,0.010818947044718148,0.00860679924075329,0.001884212017946025,-0.4,0.0,0.36363636363636365,-0.005854437174043804,0.008855957116499086,0.005821994327723055,-0.024426469138497504,1.0
2019-05-21,2864.360107421875,3223050000,0.008459949093190606,0.40550100064118755,-0.0030340358534554765,-0.0006163053483133734,0.002603539879349194,-0.009810555850194976,-0.002682279133300221,0.0314883689808153,0.3305768957683453,0.007777132473305352,0.01024837725928334,0.008586216960000512,0.0019663737525061563,0.2,0.25,0.36363636363636365,-0.006772257975405369,-0.005854437174043804,0.008855957116499086,0.007983987523216093,0.0
2019-05-22,2856.27001953125,3194000000,-0.0028283923638994365,0.40308843798092664,-0.0031370667104761644,-0.0011204576207459317,0.0005825715033032202,-0.011394358141879404,-0.005947313207987068,0.028545554152498147,0.30313318150200097,0.007704607419248372,0.010267847899936074,0.008591268618844149,0.002020720874735224,-0.2,0.5,0.36363636363636365,0.008459949093190606,-0.006772257975405369,-0.005854437174043804,0.005821994327723055,0.0
2019-05-23,2822.239990234375,3899320000,-0.01198569224128196,0.3083375803134272,-0.0041754696649031545,-0.0017314600295773763,-0.009656612531029823,-0.021412667305034248,-0.01786799137563358,0.01634283886615404,0.1442418256792205,0.0076044540684536135,0.010856978428238007,0.00891670854907378,0.0020577602079517323,-0.4,0.75,0.36363636363636365,-0.0028283923638994365,0.008459949093190606,-0.006772257975405369,0.008855957116499086,1.0
2019-05-24,2826.06005859375,2889230000,0.0013526437720373175,0.32978230662343677,-0.004797343955887344,-0.0023446368148393702,-0.006386613458636057,-0.018150606201905013,-0.016658935829893376,0.01777787680852137,0.19727488459486703,0.007797375316633116,0.010751264611187764,0.008820019381085741,0.0020606657420181654,0.2,1.0,0.36363636363636365,-0.01198569224128196,-0.0028283923638994365,0.008459949093190606,-0.005854437174043804,0.0
2019-05-28,2802.389892578125,4146980000,-0.008410950000260244,0.35814038706875484,-0.005952318702428338,-0.003066173192357164,-0.014380276472152884,-0.02398976049607822,-0.02475873554215086,0.009353826626955898,0.10412043127239244,0.008059503193749767,0.007823512303797497,0.008902171439370755,0.002029697301754024,-0.2,0.25,0.36363636363636365,0.0013526437720373175,-0.01198569224128196,-0.0028283923638994365,-0.006772257975405369,0.0
2019-05-29,2783.02001953125,3701110000,-0.00693591016723137,0.3406929473906749,-0.007359882489699893,-0.0039249150518257106,-0.019420476706035316,-0.027980028791590963,-0.031162898948131106,0.0025046500368111164,0.04526270195615452,0.0051563930098242556,0.007475077641965642,0.008918334509742224,0.0019004771871077256,-0.4,0.5,0.36363636363636365,-0.008410950000260244,0.0013526437720373175,-0.01198569224128196,0.008459949093190606,1.0
2019-05-30,2788.860107421875,3276030000,0.002096272674997037,0.36343041385759867,-0.00816181652733209,-0.0047722953469269865,-0.01520798533932765,-0.02364066637377468,-0.0288342670880234,0.00468875762317178,0.1214600087488393,0.006217840043152068,0.007136508138610196,0.008911795511446684,0.0017765806755996654,0.2,0.75,0.36363636363636365,-0.00693591016723137,-0.008410950000260244,0.0013526437720373175,-0.0028283923638994365,0.0
2019-05-31,2752.06005859375,3982670000,-0.013283205250452958,0.30151660472365427,-0.00989233064957887,-0.005796302407457363,-0.023919815322968177,-0.03372545580046692,-0.04116721793921947,-0.008443694410035589,-0.0014803071043011057,0.006608714381091412,0.00674829776490286,0.009239473024152907,0.001623214566873862,-0.2,1.0,0.36363636363636365,0.002096272674997037,-0.00693591016723137,-0.008410950000260244,-0.01198569224128196,0.0
2019-06-03,2744.449951171875,3952360000,-0.002769070654307939,0.37226221324647046,-0.011301747221656224,-0.006897391370297136,-0.022629701830889047,-0.032981943467863664,-0.043082284449533916,-0.01101542180166962,0.006821735947208779,0.005822907826878412,0.006745766180043198,0.008759471218221373,0.0014455832427872507,-0.4,0.0,0.45454545454545453,-0.013283205250452958,0.002096272674997037,-0.00693591016723137,0.0013526437720373175,1.0
2019-06-04,2803.27001953125,3814130000,0.021205927081077776,0.4481314571860556,-0.01032471704724162,-0.007582856505686033,-0.00036658119837961617,-0.010003016758334364,-0.02259071857136518,0.01020834711235147,0.33319137649570163,0.013098512562876002,0.010354537653775295,0.010352173924779771,0.0013126599978526983,0.2,0.25,0.45454545454545453,-0.002769070654307939,-0.013283205250452958,0.002096272674997037,-0.008410950000260244,1.0
2019-06-05,2826.14990234375,3570760000,0.008128726978813691,0.4595282396683946,-0.008903612878578422,-0.007847007780264512,0.009167331269894333,-0.000901331925999543,-0.014804165077477114,0.018480203911809576,0.48430816700364415,0.012815738552022988,0.010320286630557162,0.01001578273163926,0.0012650971567471638,0.4,0.5,0.45454545454545453,0.021205927081077776,-0.002769070654307939,-0.013283205250452958,-0.00693591016723137,1.0
2019-06-06,2843.489990234375,3445140000,0.006116840676004416,0.4450065351565248,-0.007220484172316035,-0.007721703058674817,0.015822737585426933,0.005867547378702985,-0.008932361147764207,0.02474143790151651,0.6062679097013223,0.012864958621020323,0.010562066992535478,0.010139856929365362,0.0011679131145621235,0.6,0.75,0.45454545454545453,0.008128726978813691,0.021205927081077776,-0.002769070654307939,0.002096272674997037,1.0
2019-06-07,2873.340087890625,3244380000,0.010442979247260026,0.5221634151234374,-0.004972426093886669,-0.007171847665717187,0.02461607436456199,0.01637973896231873,0.0009972906275393944,0.03546846923225228,0.7954659851309168,0.008630567346817256,0.010215596478495969,0.010415722756380145,0.0010303785601248373,0.8,1.0,0.45454545454545453,0.006116840676004416,0.008128726978813691,0.021205927081077776,-0.013283205250452958,1.0
2019-06-10,2886.72998046875,3209890000,0.004649220074765499,0.5760697305863709,-0.002828309034419676,-0.006303139939457685,0.02716859931399064,0.02101986241171877,0.005162706059061949,0.040249244332883974,0.8753202604597641,0.006574978071785799,0.010252878417321714,0.010435150918742442,0.0008184900863141672,1.0,0.0,0.45454545454545453,0.010442979247260026,0.006116840676004416,0.008128726978813691,-0.002769070654307939,0.0
2019-06-11,2885.719970703125,3551000000,-0.0003499414579512858,0.5378023235315468,-0.0011626015231950206,-0.005275032256205152,0.023773635981974236,0.019331367201614682,0.004452034224782627,0.03984050374252279,0.8299173875895826,0.004068988153560557,0.009630562071564768,0.008702666284139588,0.0007638408251662147,-0.2,0.25,0.45454545454545453,0.004649220074765499,0.010442979247260026,0.006116840676004416,0.021205927081077776,0.0
2019-06-12,2879.840087890625,3039870000,-0.002039657827237423,0.5420428149259113,-6.089764518659249e-06,-0.004221243757867854,0.01819022616795302,0.01643883707210973,0.0023171152205683646,0.03767900747461583,0.7715003605008253,0.005038233719402615,0.009187501885606677,0.00858508505793701,0.0007323825443052123,-0.4,0.5,0.45454545454545453,-0.0003499414579512858,0.004649220074765499,0.010442979247260026,0.008128726978813691,1.0
2019-06-13,2891.639892578125,3100640000,0.004089010502850191,0.6344542028349365,0.0012237807299022064,-0.003132238860313842,0.018660470293239147,0.019871410936970223,0.006253083361472883,0.041898957708400054,0.8151289499841813,0.004880627416829283,0.00917721029573953,0.0085403065018227,0.0007115799555447085,0.2,0.75,0.45454545454545453,-0.002039657827237423,-0.0003499414579512858,0.004649220074765499,0.006116840676004416,0.0
2019-06-14,2886.97998046875,2992810000,-0.0016128117861529605,0.6176423996922311,0.0020481357293015584,-0.002096163942390762,0.012207934372404033,0.018036499702681327,0.004536551960054417,0.040238216009110456,0.7824518102035118,0.003191139367474321,0.007348894605989066,0.008332957589254657,0.0007176023285352773,-0.2,1.0,0.45454545454545453,0.004089010502850191,-0.002039657827237423,-0.0003499414579512858,0.010442979247260026,1.0
2019-06-17,2889.669921875,2828400000,0.0009313154323528439,0.6834078766592688,0.0027408834731590167,-0.0011287544592808061,0.0080186538273275,0.018443841254903472,0.005400602204320575,0.04122218293046213,0.7808392665160888,0.002462922559008953,0.007011621917157251,0.008211371571019123,0.0007340194961435003,0.2,0.0,0.45454545454545453,-0.0016128117861529605,0.004089010502850191,-0.002039657827237423,0.004649220074765499,1.0
2019-06-18,2917.75,3441540000,0.009670489592970687,0.773119873935689,0.003990295073415701,-0.00010494455274150463,0.013765537013465593,0.026937599394295148,0.014993838180686649,0.05133312815669574,0.8831213682533983,0.004834720108175684,0.00461811787394308,0.008265344002257296,0.0007498741207424187,0.4,0.25,0.45454545454545453,0.0009313154323528439,-0.0016128117861529605,0.004089010502850191,-0.0003499414579512858,1.0
2019-06-19,2926.4599609375,3300220000,0.0029807167930238428,0.7757293551186704,0.005167079957390781,0.0009494603492849526,0.013260327433556878,0.02887877626395497,0.017806437343515266,0.05442341079048029,0.8854480186386431,0.004213521618193823,0.004388272392832472,0.008106428536650874,0.0007738635753663921,0.6,0.5,0.45454545454545453,0.009670489592970687,0.0009313154323528439,-0.0016128117861529605,-0.002039657827237423,1.0
2019-06-20,2954.179931640625,3943060000,0.00942760533587314,0.9203130251482219,0.006731338481545742,0.0021058359757371104,0.018952939778506254,0.03683995127289982,0.02690456086271232,0.06431013497213822,0.9473565435962518,0.00507893377681123,0.0047209417711721,0.008257856430020902,0.0007879131280597668,0.8,0.75,0.45454545454545453,0.0029807167930238428,0.009670489592970687,0.0009313154323528439,0.004089010502850191,0.0
2019-06-21,2950.4599609375,5003540000,-0.0012600162797279978,0.9354478809627755,0.007827578852966793,0.003250184551183047,0.014970019245411076,0.03320952132419548,0.025167791910215877,0.06286704029869974,0.8797004317221638,0.004978059581456566,0.004330850592781584,0.007649148958097258,0.0008472214737742417,-0.2,1.0,0.45454545454545453,0.00942760533587314,0.0029807167930238428,0.009670489592970687,-0.0016128117861529605,0.0
2019-06-24,2945.35009765625,3136960000,-0.0017333884605870258,0.8885380085724587,0.008467111998193878,0.004293570040585213,0.011173119177468169,0.02927029818038055,0.022986893656510757,0.060917830351993114,0.8216197693978826,0.005545820691906825,0.004471289720180348,0.007698565227689411,0.0008940486880063439,-0.4,0.0,0.45454545454545453,-0.0012600162797279978,0.00942760533587314,0.0029807167930238428,0.0009313154323528439,0.0
2019-06-25,2917.3798828125,3579430000,-0.009541775640387554,0.7427237060902099,0.008181184233101322,0.005071092879088435,0.00048317049329233054,0.01745167742526231,0.013202033378528657,0.050768503776723935,0.6934119303620433,0.006953397646437966,0.0057673719012284255,0.007783257982565763,0.0009296530825670788,-0.6,0.25,0.45454545454545453,-0.0017333884605870258,-0.0012600162797279978,0.00942760533587314,0.009670489592970687,0.0
2019-06-26,2913.780029296875,3511350000,-0.0012346956788039985,0.7017631888770534,0.007711414833376604,0.005599157269946069,-0.0019130655429607374,0.013884388517198362,0.011894175100003382,0.049392363164453355,0.660191062708568,0.0067503872432021364,0.005724275925820554,0.007538912886532875,0.0009756030993086805,-0.8,0.5,0.45454545454545453,-0.009541775640387554,-0.0017333884605870258,-0.0012600162797279978,0.0029807167930238428,1.0
2019-06-27,2924.919921875,3162500000,0.0038158857925908473,0.6658736925741509,0.0075237814511195465,0.0059840821061807655,0.0007619524694557121,0.015357111986587105,0.015636837414671045,0.053313728889247805,0.6846921550017262,0.004793402557332103,0.005709441907395376,0.00754632078263523,0.0010141681194238584,0.2,0.75,0.45454545454545453,-0.0012346956788039985,-0.009541775640387554,-0.0017333884605870258,0.00942760533587314,1.0
2019-06-28,2941.760009765625,5422650000,0.005740941840599626,0.6731272322285802,0.007728830269319545,0.006333031738808522,0.004640793934973761,0.017851580544692693,0.02119135227349051,0.059275385449863285,0.7430308342718103,0.005944533395766518,0.005787906409744547,0.006608571931392258,0.0011104921151955443,0.4,1.0,0.45454545454545453,0.0038158857925908473,-0.0012346956788039985,-0.009541775640387554,-0.0012600162797279978,1.0
2019-07-01,2964.330078125,3524860000,0.007643018610953927,0.7177691959122665,0.008382866925155373,0.006742998776077893,0.009774059580389991,0.021774081089079397,0.028602760016447494,0.06725756430167078,0.8660301611535601,0.006896613984269369,0.006048970086436618,0.006511986595244667,0.001203068438118443,0.6,0.0,0.5454545454545454,0.005740941840599626,0.0038158857925908473,-0.0012346956788039985,-0.0017333884605870258,1.0
2019-07-02,2973.010009765625,3224490000,0.002923847276988696,0.7541604839934253,0.009052936861495638,0.007204986393161443,0.010828036940239677,0.02177687713732079,0.031149209399877593,0.07025001882964599,0.9019572137272529,0.0033410192871165824,0.005519751132924404,0.005071903721871787,0.0013429658372453388,0.8,0.25,0.5454545454545454,0.007643018610953927,0.005740941840599626,0.0038158857925908473,-0.009541775640387554,1.0
2019-07-03,2995.820068359375,1963570000,0.007643095660684157,0.7680913034081713,0.010029023316813419,0.007769793777891838,0.016187064732814324,0.02662306410810144,0.03861288283679251,0.078285075061745,1.0012814123035223,0.0021622909708603954,0.005812554358212599,0.005046853118035916,0.0014488769746333068,1.0,0.5,0.5454545454545454,0.002923847276988696,0.007643018610953927,0.005740941840599626,-0.0012346956788039985,0.0
2019-07-05,2990.409912109375,2434680000,-0.0018075342045486649,0.7651369027130206,0.010608574044625741,0.00833754983123862,0.013106896610677234,0.022195845049514024,0.03628342556035934,0.07614101289898328,0.9298584193684809,0.003985641761777013,0.005359023975148183,0.005093115501606237,0.0014904028091586143,-0.2,1.0,0.5454545454545454,0.007643095660684157,0.002923847276988696,0.007643018610953927,0.0038158857925908473,0.0
2019-07-08,2975.949951171875,2922360000,-0.004847173010123794,0.7085871791390983,0.010593015515805437,0.008788642968151983,0.007338174157614431,0.01547221071333435,0.030916856967290244,0.07079936347148148,0.8041069610024687,0.005599977973419231,0.005655262642931279,0.004987540859587848,0.001467753250981917,-0.4,0.0,0.5454545454545454,-0.0018075342045486649,0.007643095660684157,0.002923847276988696,0.005740941840599626,1.0
2019-07-09,2979.6298828125,3033330000,0.0012357930584538906,0.6696083469844432,0.010505374514715142,0.009131989277464616,0.0074148547203054796,0.015118942296274123,0.031907456281769754,0.0719852262457729,0.7973724897677473,0.004742225339558284,0.00558142348684206,0.004941458129507803,0.00139150944279624,0.2,0.25,0.5454545454545454,-0.004847173010123794,-0.0018075342045486649,0.007643095660684157,0.007643018610953927,1.0
2019-07-10,2993.070068359375,3157800000,0.004500546936082614,0.677959004235768,0.010639078028047887,0.00943340702758127,0.009375906413654952,0.017836577037945063,0.03620292464900222,0.07669991558209963,0.8494032263120204,0.004947648180106279,0.004181486638504016,0.004960552141474307,0.0014262926105979836,0.4,0.5,0.5454545454545454,0.0012357930584538906,-0.004847173010123794,-0.0018075342045486649,0.002923847276988696,1.0
2019-07-11,2999.909912109375,3155710000,0.002282619578948549,0.6375172162656635,0.010817125593286533,0.009710150740722323,0.00875251256740355,0.018084070800163023,0.03818213647875017,0.07902409782294889,0.8610962841444592,0.003653166042639748,0.0039692413574056685,0.004876707834234401,0.0014484627517722924,0.6,0.75,0.5454545454545454,0.004500546936082614,0.0012357930584538906,-0.004847173010123794,0.007643095660684157,1.0
